id;text
UgzgxZjvQPtmuSIPc0h4AaABAg;desain camera nya kaya mangekyou saringan ga sih, langsung tertarik buat beli kopi kapal apinya 😅
UgxTvp97raAs_gZkJcN4AaABAg;Iphone 13 😂
UgzQRAr19HLkId3IIe54AaABAg;10jt batre masih 5000 wkwk
Ugx6CH4lCPBwyLgMidJ4AaABAg;auto beli..kapal Api.
UgxNr67ul-X_nr01rMJ4AaABAg;10jtan videonya masih kedut2
UgzMT33DMlwHUaJyTm54AaABAg;Senyum senyum aja nonton f7 ultra ini pake iqoo 13 😂😂
Ugy0METPJPTu7jfqZZt4AaABAg;Sya lebih nyaman pke iqoo tnpa iklan 😁😁😁, sya cukup pnya iqoo 4jtaan sdh alhamdulillah, sblme pke redmi note 7,pemakaian sdh 6th rusak ganti iqoo
AH0sxUechiAAH1lbc18haU;Iqoo ga ada dual apps
UgxVN6WjFUOECZl62FB4AaABAg;unboxing+review singkat poco m7 pro 5g bang
Ugxv1hKVYOFucasBdMp4AaABAg;M7 pro 5g
UgzFMFVQ_O-MH69GOFd4AaABAg;Cirikhas poco dan redmi yaitu iklan wlpun diatas 10😊😊😊
Ugy-S3hVXNzAdmrniwt4AaABAg;F4 GT dlu harganya berapa bg? 9jt kan?
UgyUZy7skBvBYgYKlNN4AaABAg;Bang David kasih referensi dong untuk hp 2.5 jutaan yang performanya kenceng
UgwLCR1CTqvVOQGOibt4AaABAg;Sayangnya hasil video kamera utama 1080P 60FPS Masih ada getar saat langkah kaki menghamtam tanah.. apalagi di pakai motoran di jalan yang keriting, auto getar... Mungkin OIS Xiaomi belum sempurna seperti OIS di Redmi 12 Pro 5G. Lebih baik pakai EIS aja lebih stabil..
Ugx6jX11iUPzSGWWBMB4AaABAg;"🎛⬜⬜
⬜⬜⬜
⬜🍎⬜
⬜⬜⬜
⬜⬜⬜"
UgwnByU0EgbACYjpVqZ4AaABAg;"Banyak yg komen negatif sm poco/Xiaomi 😂
Padahal Hp yg mereka pake under 4jt"
AH0s30mhmpwAH0wX7Tmi-w;Saya komen negatif bang, hape Xiaomi 14T pro 🗿
UgzuUSN2gFhzCCK2brF4AaABAg;yoo
UgyF99Xh9ZNzaVZgPnl4AaABAg;10juta ada iklan😂😂😂 merek Poco lagi wkkwk gue juga pakai Poco tapi yg 3jutan😂
Ugz4bZD6t7RrqWdNPut4AaABAg;Jelek banget desainnya menurut saya, kyk hp murahan. Makanya gw ambil iqoo13 kmrn, ga mentingin kamera jg.😊😅,,aftersales juga bikin tenang
UgzAbXHJbqbZFZozzpJ4AaABAg;Bukan xiomi kalo ga ada iklannya
Ugx7OE8LFBjd_fwmODJ4AaABAg;Ohh, karena murah makannya ada iklan. Coba kalau gak ada iklan. Mungkin harganya bisa lebih tinggi. Tapi, apakah netizen tertarik membelinya?
Ugzr3jcjRRPf9GMPdtp4AaABAg;Poco F3, pake triple camera Bang😂
UgxRCRzvZkj_XUn-2Tl4AaABAg;Kok ga ngeriview poco m7 pto bang david? Mau beli tapi kurang yakin kalau belum di review bang david😅
UgwCfZsILe-qjxoE8-t4AaABAg;Spek Dan Harga Gak Salah² Manteb Banget  Bersaing Dengan S24FE Dari Range Harga Tapi UI Sama Kek Hp Redmi  😅
UgxyJi-Arf8OOLt42NF4AaABAg;"Masih setia pakai poco F3
Karna masih nyaman ga ngeleg/lemot ketika di gunakan terus menerus, dan karna ga ada biaya juga buat ganti hape 😢😅"
AH0qlP8JQY6AHCb6g_Wtv5;Aku juga F3 bang ehehehehe gaada uang buat ganti dan memang masih nyaman😁
AH0qlP8JQY6AHCeIQU5q3-;gua juga nyaman sampe akhirnya diambil orang pas makan di warteg wkwk
UgznufwYoPvNM15ICFZ4AaABAg;Design mirip oneplus
UgznbQAIxSNN7iXKeLN4AaABAg;Looks nya kurang oke, mending iqoo 13 keliatan jauh lebih mewah
AH0qOid1izrAH0qz_kgkKB;Jauh jauh lu kaum mendang mending klo ga suka ya gk ush komen, selera orang beda beda jadi jngan di samain selera lu sama orng lain, klo gw pribadi masih megang poco f7 pro.
Ugyp03gh_Jl2lT0KmSN4AaABAg;Alhamdulillah ,,, setelah nonton poco f7 ultra, akhirnya aku berhasil membeli kopi kapal api, makasih review nya bg
UgykNpMCldP5kt3qvcp4AaABAg;Sudah dimulai era dimana tkdn jadi fleksibel 🤣🤣🤣
UgymgkHjGaVxx71KlR14AaABAg;Sekilas kamera mirip mata Sharingan
UgxJpUfo6rABgXzJ4Cp4AaABAg;Kali ini poco sungguh sangat terlalu engga
UgzcctNvc-eBl2pbx-R4AaABAg;padahal udh nunggu rilisnya, ternyata bukan gw target pasarnya 😂
UgweOuGclsG_OGp91y14AaABAg;review inFinix Note 50 Pro+ 5G please...
UgzuKOxQzg6Ym9lN1bl4AaABAg;Alhamdulilah Mau Ngeludahin 😂😂 , hape 10 juta jualan iklan
UgyhYwAV4ghYZ91yh-p4AaABAg;jasa skip iklan kapal api
UgyGjPQ1l4Vis5bi-ut4AaABAg;Woi jngan Nonton Bae.... BELI Donk... Hehehe 😂
Ugw-oRmZWsrpeBhzE5B4AaABAg;13:52 plis, wkwkwk tetep harus dibuild itu bang dapid
UgyrXPv4-AX5gy_8BNd4AaABAg;SAYA DOAKAN TAHUN DEPAN ORANG DISINI BISA KEBELI HP INI,,, AMIINN🤲🤲
UgypWPw5usOZcq6o43h4AaABAg;Kamera belakang videonya masih jitter
UgyOrwaOMnYzl4TVVUN4AaABAg;Beli ga beli tetep wajib mantengin gadgetin 😅
Ugwzm5JCyvHntAsfZVt4AaABAg;hp mahal + design kamera jelek + iklan 🔥🔥🔥🔥🔥🔥🔥🔥
UgwV8tnO6hpM6fcurnx4AaABAg;Blunder POCO, ngeluarin harga 10jtan😂
UgwivduBoIF5sGOXgYx4AaABAg;Nambahin dikit dpt ip 15
UgxzPyC7kKE1Q9QJZKl4AaABAg;bahas samsung a06 5G bang😅
UgyuAoo2rxjfH6h0eUt4AaABAg;Fleksip udh esim blom?
UgxGAXZRMchxOym6dYV4AaABAg;Mau ada iklan gw ga masalahin selama ada opsi disablenya, dan perform kencang, kamera bagus. Nunggu beberapa bulan smpai harga turun dikit dulu 😂
UgxVI4EBxPKDDz2SCtV4AaABAg;Ada iklannya, Ada iklannya, Ada iklannya 😅😅
AH0nSzuQTX-AHDhQ-E-Y-0;Samsung gk ada charger ngecas lama pula, udahlah mahal yang di jual cuma os doang🤓
UgwRG6XDPDYp5mrnqwR4AaABAg;"Ironi gk sih

Device andro yg hampir nyentuh harga 10jt masih diselipin iklan, aowkwk😂😂"
UgytJmS333Y0OpxOnr54AaABAg;Pada komen iklan² beli kagak,klo ga tau jgn asal komen iklan, kelihatan belum pernah beli flagshipnya xiaomi atau emang sengaja jelek²in aja, ga semua ada iklannya dan kalau adapun bisa diilangin, yg penting tuh hp bisa all rounder ga? Gitu aja, cocok ga buat pemakainya klo ga cocok ga usah dibeli beres
AH0nEL89tuNAH0ymO6EY2B;"Mikir aja bang, keluarin duit dua digit dapet hape yg ada iklannya? Saya aja sbg user 14T pro yg digadang2 tanpa iklan, masih aja nemuin iklan klo putar video di mi video. Udah lah bang ga usah jd penyefong xiaomi, saya sbg user xiaomi dari seri mi mix 2, redmi k20 pro, poco f2 pro, 12T, 14T Pro, Pad 6 ngakuin emang iklan itu mengganggu. Buat apa beli flagship cuma dapatin fitur ""tanpa iklan"" tp ternyata smartphone dari brand sekelas transsion bbk grup diseri non flagship sudah ga ada iklannya"
AH0nEL89tuNAH0z53eVhy9;Brand itu dikritik biar ada evaluasi, klo antikritik ga ada evaluasi siap2 aja ga dapat market 🤡
AH0nEL89tuNAH1jRbRktPy;​@@sonimewcatztinggal pasang dns adguard jgn lebay lu
Ugzy5d8zsyNexBNwbI94AaABAg;Bg ada hp gaming 2 jutaan yg bagus buat gaming?
AH0n1y99QNGAH7jsav0hK3;cri merek infinix
UgwX785YpyBhra6tDzh4AaABAg;mantap
UgxQfD4F7frk1bJYe_R4AaABAg;Mahaaaaallll
Ugwc9dX2_3PyNGMaJ_B4AaABAg;Kirimin aku kapal api 1 truk bang.. Aku mau🤤
UgwzS70LGWDnczgrW-t4AaABAg;opening nya udh kyk serial black miror season 7 episode 1 aja nih ada iklan nya
UgwVqCxwK016z2aOFfd4AaABAg;Bdw mirip vivo x80😂
UgzYcWNe3cA_ujGii0d4AaABAg;Design nya kaya vivo x80😃
UgyWr9WJ-JLFDNhTD8R4AaABAg;Bang Iklannya itu bisa di ilangin
Ugw7nUx5kE6_bNifOUx4AaABAg;"Baru liat baru niat mau beli dan cek toko pedia lah KUMAT ! 10 juta 😂😂 Iklan !!!! JUDOL pula iklannya dah skip bner bner wajib skip 10 juta loh 😂😂 IKLAN ?? 

pasti bakal ada yang bilang gini ? Dan komenin gw gini kan bisa di ilangin di settingnya setiingya ada kok lah 😑😑 klo beli hp 10 juta masih suruh ngilang  iklan mending beli hp 1 juta aan aj

Paling bner dah beli iphone aja harga mahal bahkan hp sekelas HP LAWAK IPHONE 16 e yang dibilang lawak apa iya ada iklannya ?? Gw rasa kagak"
UgxkciJqHdwzjtVxnkV4AaABAg;Lwan sepadan iqoo 13
Ugz-ZJbSf-Qo3EoLgAh4AaABAg;Buat kelas flagship hasil videonya masih berasa banget jitternya
UgyJ8YwHhwLSLXyBWDl4AaABAg;Watching on my find x8 😜
UgyYkjEAuCkk2zwGgbZ4AaABAg;😮
UgzGCw2PyObtjP8E-Gl4AaABAg;aowkwowko hp iklan ,mending j2 prime ,daripada make hp iklan
UgytBefjTd4yjNT127h4AaABAg;F6 pas dapet harga 3.6 aja deh udah cukup, walau bonus iklan tapi price to value masih worth it
UgzfkVEsEqJ5Y1c4oIJ4AaABAg;Emang dr dlu make Mi selalu ada iklan hama bgt😂
UgxeD0q4szGSp7YWweV4AaABAg;120 watt sama kaya redmi note 14 pro+
UgyRQ4_mo39ssQU2VmN4AaABAg;"Nonton sambil ....





minum kapal api 🗿"
Ugz2hnS1AkL9Wl4j0JJ4AaABAg;emang iya kalo kamera android cuma awal awal doang bagus? temen saya redmi 14t pro (leica) awal awal doang bagus terus pas kemarin foto bukber warna nya agak pudar gitu dan keputihan? atau settingan nya?
Ugzu-qgFmxOyyTyomzF4AaABAg;Nyimak pakai Poco F5 😊
UgwGBbE19DLwlmOWkHh4AaABAg;hahahaha lawak banget poco😅
UgwmczeoI5qXysSfgZ54AaABAg;Bang klo mau test game pkek wuthering wave aja lebih besar spect gameny
UgwYK3_SyuJtjxWEKTB4AaABAg;Kalo udah diharga segini, kelasnya bukan buat orang susah yg harus mikirin duit segitu buat hp apa yg paling banyak value nya. Langsung aja ke flagship xiaomi atau merek lain
UgxI2tIwE7flWALcm-t4AaABAg;ternyata hp jga kawin😢
UgwAtdaO0u8EyNl-c7J4AaABAg;Harga kemahalan tanggung lebih baik beli ROG sekalian, ga ada iklan kl di ROG
AH0khLFGULTAH1k4gxltht;Rog ga ada dual apps
UgxbbNGZM8hbLKtJ2RR4AaABAg;15:34 gimmick ini juga ada di iqoo 13 kan?
UgxDtYNM_oaUDi9VrD14AaABAg;Saran mau ambil rog 9 fe atau poco f7 ultra bang, kebutuhan gaming sosmed aja
UgwIuRwHZ_XamrG-qud4AaABAg;Nama ultra tp kurang ultra.bahkan baterai kalah sama yg pro.layar kurang lebar dan blum ltpo.pengen beli tp dah kebanyakan hp.f4 sama f5.
UgwG6YQo2skmVwiHo_N4AaABAg;Review xiaomi pad 7 pro dong
UgwzF2Ru95nILqI8TE54AaABAg;Kaya sharingan 6:40
UgxrM2G9hYY3M8Si-aR4AaABAg;Bang bahas hp baru keluar bang inoi 75 penasaran
UgytBIbyb-p471Dc8YR4AaABAg;9:10 Aku ga masalah sih ada iklan atau enggak, selama iklannya ga menghalangi sesuatu yg ingin ku liat atau ku klik di hp seperti iklan-iklan di google.
UgxN4FgB7xkrSQdVxAt4AaABAg;Game wuthering wave juga promosiin F7 Ultra
UgwPppBUK4wsIIwik6N4AaABAg;"Blud's mavuika : 🤡
Blud's furina : 🗿"
Ugy_kiEJwnRYsRHNf-J4AaABAg;apa pun hp nya, tetep kopi kapal api lum tergantikan.....wkwkwk
UgwbvIQCrInZOXTOCc54AaABAg;"HP gw xiomi not 7 udah bengkok bang. 
Jadi pengin beli pocco"
UgzwlpGQOdYZU9kQNrh4AaABAg;Poco m6 pro gw bisa latar belakang yt nya pdhal g premium
UgyuSmZJAMpY_Ytp4nN4AaABAg;Hampir 10jt masih ada iklan mending skip si mendingan pake iqoo 13 udh paling bener klo buat chipset 8 elite
Ugx4h4Iz2RVc5nH0JLV4AaABAg;Ampas bet hp 10 jt masih ada iklan 😂
UgyfsQd9XJoGqPSyVFl4AaABAg;Di jamin ga Laku😂😂😂
UgxUCyMJssm-KvVX_Ed4AaABAg;Di lapak sebelah gw kritik desain dan built quality yg kek mid range tapi malah diserang armada garis keras pocofans 😅 knp poco makin kesini makin aneh², suka banget poco jamanF3
UgxyJbmTx6z58TeaAG94AaABAg;👍
UgzQhYMTOdzKslVH3gV4AaABAg;Poco m7 pro mana bang?
UgxkZFfco1sYMcESDnZ4AaABAg;Saya ada pengguna poco yang pindah ke brand lain karena ingin bebas dari iklan 😅
UgxNoyfBEDoR9NJlc-F4AaABAg;Sehat selalu ko David 🙏🏻☺👍🏻🤗❤
UgzQMGOrBTy8T1Ih8dB4AaABAg;barusan ngerasain enak sih, panas2 ngopi XD
UgzgHkxEOAfofcgGJNx4AaABAg;SARAN, HP TELEPOTO TERBAIK DENGAN HARGA TERJANGKAU APA YAA??? 🙏🏻🙏🏻🙏🏻
Ugw46fC4CLhkoqWViKh4AaABAg;Bg TWS tahun ini 👌
UgzKCg-qADxGvYfrNvl4AaABAg;Beh GK nyangka gua bang Lo nyimpen pixel 2
Ugx4g2DSVU_5_Di59hV4AaABAg;untuk iklan menurut saya sama sekali gak masalah sih, karena ngilangin iklan itu gampang banget, justru masalah utama yg mengganjal itu adalah softwarenya sendiri yg kurang mateng jika dibanding brand anakan BBK
Ugz2-A9g-IQVFAvx1cx4AaABAg;kalo saya masih worth it Iphone sih,
AH0hTmSV5e5AH1lmCPuDDx;Iphone baterai boros buat gengsi doang
UgwI_FqWbE_OsuR7SOB4AaABAg;Bagus sih, kalo diversusin iqoo 13 menang iqoo 13 keknya.
UgykJ9dWS_NPpGywGh14AaABAg;👍 𝐒𝐆𝐈𝟖𝟖 👌
Ugy7Bhs1qNyb5oGdUzd4AaABAg;Memang web terbaik se asia gak salah pilih cuma 🚩𝐒𝐆𝐈𝟖𝟖🚩 yang bisa gni !
UgzB0H6GEwMdzlEbe2R4AaABAg;❤ 𝐒𝐆𝐈𝟖𝟖 ❤
UgwHIzVpOSSG_etbZ7d4AaABAg;Semangat Bosqu , Terbaik ⭐𝐒𝐆𝐈𝟖𝟖
UgwV_8U4so1biqytaxN4AaABAg;nih saya kasih ilmu , main di 🚩𝐒𝐆𝐈𝟖𝟖 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang
UgyK_X_H4KsGg94MKFN4AaABAg;jepey trs tiap hari, cuma di𝐒𝐆𝐈𝟖𝟖⭐
Ugz59Xvk6gXrOcibDON4AaABAg;Akhirnyaa🎉🎉🎉 Salam ⭐𝐒𝐆𝐈𝟖𝟖! gampang Jepe
Ugy5d5w770xCW2O3JjZ4AaABAg;Berkah rezeki hari ini berkat ⭐𝐒𝐆𝐈𝟖𝟖,puji syukur!
UgyIHpj0YCWNpWzJFu94AaABAg;🚩𝐒𝐆𝐈𝟖𝟖 tempat paling uhuy!
UgybsEhSEwHdAb70C2p4AaABAg;Jujur klo main mending di 𝐒𝐆𝐈𝟖𝟖 bang
UgyxCPuqc4x_vKG2FUh4AaABAg;bng coba game zeus x 1000  di 𝐒𝐆𝐈𝟖𝟖 gampang bet pecah
UgwXN0TJwEnIs3WIwIV4AaABAg;Makin yakin abis baca review lain tentang ✌✌𝐒𝐆𝐈𝟖𝟖.
Ugy9qJOEHl4oJFmsjYl4AaABAg;✨ 𝐒𝐆𝐈𝟖𝟖 ✨
UgyUO79N7y9D0RjP3Rd4AaABAg;Sehat selalu semuanya salam dari 𝐒𝐆𝐈𝟖𝟖 gampang jepe
Ugx-FCOcEbrZh9QBNON4AaABAg;6:40 ada peluang nih buat bikin collab versi naruto fanbase.. dsainnya sekalian di bikin khas clan uciha. Pasti bakallan laris
UgyTi0Ot705MR687kst4AaABAg;Masih setia sama lauar 6,67 all produk xiaomi wakk😹
UgwA6bEKGoY1Cigywup4AaABAg;Samsung s24 fe lebih enak buat ngonten kalau segi buat poto poto video kalau poco f7 buat game bagus sih gmna kebutuhan
Ugw5ooJECGI4yg4wuzd4AaABAg;Sma iqoo 13 mnding mana y?
UgzVvaXSbrPrfz5KcMx4AaABAg;Kalah sama infinix harga 2jt tampang nya
Ugw5lQRkoUu3xHyB4wZ4AaABAg;Iklan bukan masalah sebenarnya, tinggal dikasih ads guard di dns.
AH0grGR0w5WAH25s45VyXB;Kalau buat iklan bawaan Xiaomi, DNS adguard itu gak berfungsi malahan
UgxV0zMHcTcvqtyH48p4AaABAg;Tidak terlalu menarik buat aku
UgzPlfkVHU8PY2_K9Mx4AaABAg;Waduuh kalah dong sama smsng a04e saya😂
AH0giMq5rO0AH3Ot6opTdA;lawak hape kentang😂
AH0giMq5rO0AH3PTapnEaH;@naimarifin2907  haha alhamdulillah
UgzxpDndJldmTpSAKf54AaABAg;Bang, bikin review barang aneh lagiii
UgxwrgxNvjBVY1_Vhl94AaABAg;Kangen mas gadgetin unbox pakai pisau
UgxL1pswTzmoavapMFJ4AaABAg;10 juta layar bukan LTPO?? skip kerass !!!
UgwneH6umA6Z89bFa9Z4AaABAg;Mudah down mesin nya bang seperti foco x3 pro
UgwrbwZSPg1opcEwyR94AaABAg;Kalah sama poco f5. Poco f5 no iklan. Ini seri ultra 10jt an masa kalah sama yg 5jt wkwk
Ugx95djEgsUWag0iFnJ4AaABAg;Ini pertanyaan yang di tunggu
UgzW9pQQSglD3PEb3Gt4AaABAg;Kayanya mimpi ke beli hp itu...
UgxqIlQxz9tP0VIBqJR4AaABAg;Ramai di mana-mana, 𝑾𝑨𝑲𝑨𝑻𝑶𝑻𝑶 bikin gebrakan baru!
UgzZakHfIL2-_UEEh1B4AaABAg;serius ada orang awam punya dwit 10jt beli hp poco?
UgwxP9ePW1Ketd9TsFd4AaABAg;"6:43.
Baru mau bilang, eh udah disebut duluan"
UgxiJ1Ij539TFZDe9E14AaABAg;Adu sama iqoo 13
UgyhnF5Yw-4uqovKd2t4AaABAg;Dan yap, ada iklan nya ada iklan nya ada iklan nya😹
UgyPzGilZmRy303RSMh4AaABAg;saran bg buat game berat coba buat mainin wuntering waves aman apa enggak
UgyJ1G7G2R5uI6N1y1R4AaABAg;Nonton sambil nyruput kapal api+Djarum super🔥
UgysNLoT4JdIvQHJkfZ4AaABAg;Bang coba review Poco f6 pro
UgyuGLZy3q-weGVzSIh4AaABAg;Skor antutunya kalah sama iqoo 13😂
UgzkYVLMcNycNewYovZ4AaABAg;Bang, Review Realme GT 7 Pro 🙏🙏🙏
UgxYB4arNptp0J9hWgV4AaABAg;Terlalu maksa sih, cuma seris mi Flagship di Xiaomi
UgzL1AIMKuCnPp_jvQ94AaABAg;Jiter
Ugwk-6qRJP8wWDWqyMF4AaABAg;Xiaomi 14T udah gak ada iklan. Keren.
UgwUXqQFyNSDpnSSS5l4AaABAg;ilangin iklan mah gampang, pake shizuku 😁👍
Ugx4E5XmkfFrHlBhhNl4AaABAg;"Percayalah...
Nilai 10 jt di 2025,jelas beda dgn 10jt di 2020.
Apalagi semenjak dollar naik gila2an,semua kena dampak inflasi.
Bukan g mgkn jika terus seperti ini,harga hp 10jt keatas bukan lg harga untuk hp flagship.
Flagship mlah 15jt ke atas."
AH0exQv3I3-AH0lT65ImEe;"10 juta skrg klo menurut gw sih kaya 10 rebu
Buat jajan sehari doang itu mah🗿🗿"
AH0exQv3I3-AH0lc4oYJTZ;10 juta skrg mh paling buat beli hv aga jadul bang yah
AH0exQv3I3-AH3IyK_kuUW;Ya terus😂
UgxOPeqlJ9ZK8ooK_oJ4AaABAg;tariff tariff bea cukai
Ugx5p3e09CVkiih6fnd4AaABAg;ditahun 2025 masih bertahan di redmi 4x Alhamdulillah 🤘
UgwhXly9cRUlP8F7wX94AaABAg;Tim nonton doang beli mah nggk 😅
Ugwc3J_u59U9_gjQ99N4AaABAg;"10 juta di belikan kambing babon 3 jantan 1
1 tahun jadi 20 ekor
20x3.000.000 =60.000.000😅😅😅😂"
UgynzTT3ddcfadLSL9p4AaABAg;Sekedar nyimak
UgxvwbdbbPSjMCRqvf94AaABAg;Desain nya kentang bet wkwkkw
UgxM0f7wujFh2tzqDAR4AaABAg;Kalau udah 10 jutaan saingannya berat kalau masih belum ngilangin kesan Midrange nya
UgxmpPBppfQnUHOU65V4AaABAg;10 juta?? hell nah....mending laptop
UgzfiyzpJ7BW7ADQfo14AaABAg;Bang David mau nanya apakah hp Poco rata2 hnya 2 tahun batas usianya...lebih dr 2 tahun langsung matot
AH0eM1vTNJGAH1lLnvWZBS;Gak.. Punya gw awet semua
AH0eM1vTNJGAH1nsjxiKFJ;@MarkCo25  sdh brp tahun kamu pakai bang hp Poco..
UgzGhBJYITmjjUKZn054AaABAg;Desain kamera nya hampir mirip tecno spark 20 pro plus😁
UgyjxS_vqU6vgm_om-l4AaABAg;Mic nya 1 bg????????
UgzoeJRU2HVVJTK3AVt4AaABAg;Poco sblm nya juga triple kamera bg😅
UgzLXnzOnQTcwblDnV54AaABAg;Info aja, untuk yg mau dan atau sudah beli, kalau mau nonaktifkan iklannya ada di masing-masing pengaturan app yang iklannya muncul. Misalkan lg buka theme, buka pengaturan app terkait, terus cari aja opsi rekomendasi, pilih nonaktifkan.
UgyRjFaCRInsszM7MSF4AaABAg;Bisa di bilang upgrade nya poco F4 versi Full Power 😂
UgwCUQwp8BetwpOgR_x4AaABAg;Kayanya perekaman video kamera belakang nya lebih enak dan stabil Poco F7 pro deh ,,, gpp ada iklan juga ❤
Ugz139zv-CkeIetIlo14AaABAg;9 juta beli iklan ? WOW
UgzHlOaFSRQuwV-9IUZ4AaABAg;Cincin samsung nya udah g pernah dipake lagi bang ?
Ugwgrr6wHr3A3v8qj194AaABAg;Desain kamera.nya kayak sharinggan sasuke
Ugye6JSwnkxET4az5M54AaABAg;"Lebih baik, ambil xiaomi 14/15 aja si , poco dgn harga segitu bener"" tanggung, kalo mau sesuai budget dgn poco f7 ultra, 14 t pro udah fix 😂"
UgyIVGU-76Ao0SWfMax4AaABAg;Akankah orang yang punya budget 10jt beli HP merk Poco?????????
UgzREQjBxGUdE5D-a814AaABAg;4:55 Nyindir Samsung ya bang ? 🤣
Ugz5pLR1FA3IX6k-DKN4AaABAg;"Saingan harga segitu banyak banget pilihan :
1. Xiaomi 14t pro
2. Xiaomi 14 (nambah dikit)
3. Iqoo 13
4. Iphone 13 128gb
5. Oppo reno 13 pro
6. Vivo v50 pro
7. Samsung S24fe

Duit segitu tinggal pilih sesuai selera. Dah gak mendang mending lagi.
😂"
AH0d1mYKhB5AH20-iuUB5J;skip buat nyandung janda aja
AH0d1mYKhB5AH2Uz5-2rv2;Fyi s24 udh 8.8jt kalau mau true flagship wkwk, x14 jg udh flagship, badut sih harga f7u jujur aja, buat kekurangan yg msh dibawa
AH0d1mYKhB5AH2huoxB_yQ;10jt malah udh dpt ip15
AH0d1mYKhB5AH3BmsgxtQt;Minimal designya lah memantaskan diri jd 10jtaan...jnimah looknya ky hp  3-4 jtan
UgyBsPz9gRVo2UeOKOt4AaABAg;Harganya sama kek iqoo 13 sih
UgziqvQqZYGo53cFHwh4AaABAg;Masih setia deng poco f4 gt. Baterai sudah gembung 😂. Mau ganti tpi blum ada budget.. tapi masih enak bnget buat hari walau sering ces dan ces nya cepet 😂
UgzSuSqGiLzQIps52e14AaABAg;Iqoo z10 kpn bang d spil
Ugz9ajhyqsqYcodIoll4AaABAg;smartphone untuk clan uchiha
Ugyp9d1i9bESK1i5_xB4AaABAg;@iqoo tolong lah di update hasil video nya lewat jalur magic 😢
UgxMKpSQX6EN4feCxzV4AaABAg;Wireless charging nya harus beli sendiri ya
Ugx0m7ErB2pSWNlIFM94AaABAg;6:00 menurut gw tipe gue bgt yg gamau terlihat hpewah
UgxmEaR4OMiQJ6yh-yZ4AaABAg;bang bahas HP Huwaei lipat 3
UgwnV3hZ5a88JK5nRdp4AaABAg;team nonton doang beli kagak😂
UgwEukJMRVK87UdyHm54AaABAg;Honor 200 pro kapan bng
UgwdBZdQeesEm7K3sZZ4AaABAg;desain nya itu loh jelek banget😭
Ugz9m3_FjpKtcc05shl4AaABAg;Hp yg selalu berahir d tukang servis.
Ugzc6ERgCVV8DBntTzN4AaABAg;Poco F series itu rajanya untuk kaum mendang mending jadi kalau dia main di harga 10 jt aga bingung juga sih ngejarnya siapa, soalnya kalau harga segitu biasanya orang2 memang cari luxury, saingannya sama IPhone, Samsung, Google atau bahkan yang beneran gaming sekalian macam Redmi atau ROG, menarik lihat penjualannya sih
UgyxGMoxorokyUu9HIZ4AaABAg;Review laptop 4-5 juta-an lagi dong kak, buat mahasiswa
Ugw7NiYGCwXxuQ58jaF4AaABAg;beli hp 5 juta ilang, beli hp 2 juta awet, beli hp 10 juta 🙃
Ugwqf78ESbv-kJJicEl4AaABAg;10jt hasil vidionya cenut² 😭
UgyMl8VvDhslRiU4OiZ4AaABAg;hp gak bakalan laku dipasaran 😂😂 , masih mending adeknya F6 😂
UgxUiUInsPtqEa-m6HJ4AaABAg;Versusuin sama xiaomi 14T pro
UgytTKAkbZvht2msLy14AaABAg;Wahhh masih setia ma redmi A3 bang 😅
Ugwg5sXKQ5OmOmgIoLR4AaABAg;Bang coba riview poco m7 pro pliss 😊
UgyC6N5AYDdJmob0_Ox4AaABAg;Gak recomended dengan iklan yg bejibun
Ugzyz9l2GQw8fCPuwN94AaABAg;blunder poco sih kls 10jt ada iklan
UgwfEh8i3ftavRFWKMl4AaABAg;kenapa reviewer gak ada yg pake hp flaghsip merk xiaomi ya ? kebanyakan ip sama samsung, kalo pun di luar 2 merk itu paling oppo sama vivo
Ugyu6endtEB94HrMYIl4AaABAg;Tim yg komen doang😅
UgzoXeoJBMrYLcbcC214AaABAg;12 promax tt hp ini berapa ya
UgwXZx4CMHNzmiZ12xZ4AaABAg;Kamera poco jiter
UgxwsrxRFRYM_c3-Hv14AaABAg;Review poco tapi mengiklankan realme dan Oppo 😂
UgwdSdTZAiODp5HK60Z4AaABAg;Coba bahas kenapa pro player pake iphone
UgwRqZRCjb5nsJfG-9Z4AaABAg;Gue udah 3 kali neli poco iklannya dmana sih
UgwQ4qX1BLvGtOmtlDZ4AaABAg;Design kameranya kureng. Bagusan Iqoo di harga serupa.
Ugxwzi9z7xQqXT4Qvkp4AaABAg;Bagus videonya sangat stabil bang
Ugy0Wj-fEJO9nsiMyu94AaABAg;bgg review poco m7 pro yg baru
UgxF05IqRgt2SLGISPR4AaABAg;Mending s24 fe😂
UgzDbifC3qdEGasw18t4AaABAg;In addition to vivo, Samsung has also produced phones equipped with Snapdragon 8 Elite processors in Indonesia.
Ugx6DYXuK9Twp1PDQWZ4AaABAg;Gua masih setia Sama Poco 3x pro😂
UgwkfjUdRG-fdWtsrh94AaABAg;desain nya si mnurutku minus bgt , masih mewah desain poco f3 , redmi note 13 series , ntah mikir apa desainer nya 😭
Ugz__s17SQTVm18-Uy94AaABAg;Bang, coba main game Wuthering wave?
Ugz4fisfxJDvnoxI-9N4AaABAg;Pilih ada iklan yang bisa di matiin atau ga dapet charger ori dari dalam box
Ugw_4NtHJqNVNtORmAZ4AaABAg;noton sambil mimpi kapan punya hp semahal ini 🥲
